Frequency (Hz)	Level (dB)
3029.296875	-61.590199
3032.226562	-61.310051
3035.156250	-61.273552
3038.085938	-61.599892
3041.015625	-61.103558
3043.945312	-60.877678
3046.875000	-59.979504
3049.804688	-60.625225
3052.734375	-60.778900
3055.664062	-60.414326
3058.593750	-60.263790
3061.523438	-60.210220
3064.453125	-59.858196
3067.382812	-59.679569
3070.312500	-59.907150
3073.242188	-59.791080
3076.171875	-59.649006
3079.101562	-59.835983
3082.031250	-59.510712
3084.960938	-59.036900
3087.890625	-59.378582
3090.820312	-58.762733
3093.750000	-59.235691
3096.679688	-58.104141
3099.609375	-58.335842
3102.539062	-58.718929
3105.468750	-58.213146
3108.398438	-58.008263
3111.328125	-58.728741
3114.257812	-58.131634
3117.187500	-57.613613
3120.117188	-57.703571
3123.046875	-58.159485
3125.976562	-58.787575
3128.906250	-58.789642
3131.835938	-58.096840
3134.765625	-57.722469
3137.695312	-58.153118
3140.625000	-58.391411
3143.554688	-58.576248
3146.484375	-59.052223
3149.414062	-59.091362
3152.343750	-58.930500
3155.273438	-59.290520
3158.203125	-59.075497
3161.132812	-60.077759
3164.062500	-59.597980
3166.992188	-59.908516
3169.921875	-60.956673
3172.851562	-60.847630
3175.781250	-60.481392
3178.710938	-60.787212
3181.640625	-60.998260
3184.570312	-60.991230
3187.500000	-61.415070
3190.429688	-61.430119
3193.359375	-61.879776
3196.289062	-62.081429
3199.218750	-61.744350
3202.148438	-61.995762
3205.078125	-62.311886
3208.007812	-62.629879
3210.937500	-61.823345
3213.867188	-62.482574
3216.796875	-62.538540
3219.726562	-62.783760
3222.656250	-63.259178
3225.585938	-62.667286
3228.515625	-62.297913
3231.445312	-62.651638
3234.375000	-62.782776
3237.304688	-63.005077
3240.234375	-63.497807
3243.164062	-63.316040
3246.093750	-63.050358
3249.023438	-62.833729
3251.953125	-63.623257
3254.882812	-63.494049
3257.812500	-63.442039
3260.742188	-63.213722
3263.671875	-63.761818
3266.601562	-63.782940
3269.531250	-63.572548
3272.460938	-64.172890
3275.390625	-63.496780
3278.320312	-63.485538
3281.250000	-63.654015
3284.179688	-63.808422
3287.109375	-63.539558
3290.039062	-63.612289
3292.968750	-63.649193
3295.898438	-63.530483
3298.828125	-63.361065
3301.757812	-63.591801
3304.687500	-63.338116
3307.617188	-62.718510
3310.546875	-63.576065
3313.476562	-63.131516
3316.406250	-62.564377
3319.335938	-62.628716
3322.265625	-63.390827
3325.195312	-63.087643
3328.125000	-61.920574
3331.054688	-62.931347
3333.984375	-62.878944
3336.914062	-62.384819
3339.843750	-62.316685
3342.773438	-62.447453
3345.703125	-61.675022
3348.632812	-62.093895
3351.562500	-61.859524
3354.492188	-61.147682
3357.421875	-60.616085
3360.351562	-60.579536
3363.281250	-61.457924
3366.210938	-60.420387
3369.140625	-60.555405
3372.070312	-60.184322
3375.000000	-60.271015
3377.929688	-59.797916
3380.859375	-60.016388
3383.789062	-59.272358
3386.718750	-59.501400
3389.648438	-59.889595
3392.578125	-59.319740
3395.507812	-59.484558
3398.437500	-58.303028
3401.367188	-58.146297
3404.296875	-59.773529
3407.226562	-59.253426
3410.156250	-59.199005
3413.085938	-59.452122
3416.015625	-59.953423
3418.945312	-59.412453
3421.875000	-59.880695
3424.804688	-60.186962
3427.734375	-59.913029
3430.664062	-60.124771
3433.593750	-60.996750
3436.523438	-61.723827
3439.453125	-61.178944
3442.382812	-61.069454
3445.312500	-61.404522
3448.242188	-61.310436
3451.171875	-61.716423
3454.101562	-61.931889
3457.031250	-62.105976
3459.960938	-62.707413
3462.890625	-62.692936
3465.820312	-63.507881
3468.750000	-62.355698
3471.679688	-63.368134
3474.609375	-62.753567
