Frequency (Hz)	Level (dB)
570.312500	-63.590984
570.800781	-63.031746
571.289062	-63.424164
571.777344	-61.679035
572.265625	-63.218525
572.753906	-62.792061
573.242188	-61.330746
573.730469	-62.136803
574.218750	-62.855618
574.707031	-59.834480
575.195312	-62.048508
575.683594	-63.433212
576.171875	-62.585274
576.660156	-62.985485
577.148438	-62.662590
577.636719	-63.717022
578.125000	-62.764641
578.613281	-64.333344
579.101562	-61.884140
579.589844	-62.585835
580.078125	-61.323509
580.566406	-64.264214
581.054688	-62.548523
581.542969	-62.930099
582.031250	-60.537579
582.519531	-61.447548
583.007812	-62.352360
583.496094	-61.386703
583.984375	-61.871914
584.472656	-64.154922
584.960938	-61.778015
585.449219	-61.580776
585.937500	-61.145679
586.425781	-61.529640
586.914062	-61.525646
587.402344	-60.651806
587.890625	-60.728992
588.378906	-60.460575
588.867188	-59.855263
589.355469	-60.479668
589.843750	-61.549175
590.332031	-59.663067
590.820312	-62.228943
591.308594	-61.149044
591.796875	-61.121040
592.285156	-60.798328
592.773438	-61.714458
593.261719	-62.368313
593.750000	-59.432335
594.238281	-60.813839
594.726562	-61.007591
595.214844	-60.293430
595.703125	-59.190659
596.191406	-59.324287
596.679688	-61.471561
597.167969	-59.532078
597.656250	-61.086605
598.144531	-60.688751
598.632812	-60.585266
599.121094	-58.038311
599.609375	-59.989017
600.097656	-60.473774
600.585938	-57.391422
601.074219	-59.614098
601.562500	-59.943672
602.050781	-61.155392
602.539062	-58.017647
603.027344	-59.160202
603.515625	-58.019886
604.003906	-60.440071
604.492188	-58.907837
604.980469	-59.495899
605.468750	-57.143486
605.957031	-57.781200
606.445312	-57.620090
606.933594	-57.530659
607.421875	-57.577896
607.910156	-60.354797
608.398438	-59.459576
608.886719	-57.815269
609.375000	-57.456554
609.863281	-59.084759
610.351562	-56.188141
610.839844	-59.006126
611.328125	-58.838123
611.816406	-58.293186
612.304688	-56.727245
612.792969	-56.936886
613.281250	-58.876507
613.769531	-58.740433
614.257812	-58.300728
614.746094	-56.218597
615.234375	-56.981419
615.722656	-57.872406
