Frequency (Hz)	Level (dB)
3339.843750	-52.866982
3342.773438	-52.304642
3345.703125	-52.614185
3348.632812	-53.976974
3351.562500	-53.113213
3354.492188	-53.093212
3357.421875	-53.800484
3360.351562	-53.758392
3363.281250	-54.326984
3366.210938	-54.373966
3369.140625	-54.441902
3372.070312	-54.281681
3375.000000	-54.735348
3377.929688	-54.633457
3380.859375	-54.664742
3383.789062	-55.657265
3386.718750	-54.683578
3389.648438	-54.759087
3392.578125	-55.087021
3395.507812	-55.094479
3398.437500	-54.925018
3401.367188	-54.614899
3404.296875	-55.135143
3407.226562	-55.478451
3410.156250	-55.119232
3413.085938	-54.837643
3416.015625	-54.668407
3418.945312	-54.761013
3421.875000	-54.307224
3424.804688	-54.012501
3427.734375	-54.562492
3430.664062	-53.852341
3433.593750	-54.304070
3436.523438	-54.050571
3439.453125	-53.295082
3442.382812	-53.864986
3445.312500	-54.154995
3448.242188	-52.849373
3451.171875	-52.600864
3454.101562	-53.198372
3457.031250	-52.771786
3459.960938	-51.510773
3462.890625	-52.028198
3465.820312	-51.446106
3468.750000	-51.515301
3471.679688	-50.729034
3474.609375	-49.804192
