Date,Time,Lab_Temp_C,Lab_Pressure_kPa,Lab_Rel_Humidity,Gas_Flow_LPM,FlowSens_Gas_Temp_C,Thermocouple1_Temp_C,Thermocouple2_Temp_C,Purge_Gas
1/31/2025,55:21.3,24.19,97.83,27.501,0,23.67,21.95,21.46,None
1/31/2025,55:21.5,24.19,97.83,27.501,0,23.67,21.95,21.45,None
1/31/2025,55:21.8,24.19,97.827,27.496,0,23.655,21.95,21.45,None
1/31/2025,55:22.1,24.19,97.827,27.496,0,23.655,21.94,21.45,None
1/31/2025,55:22.3,24.19,97.827,27.496,0,23.655,21.94,21.5,None
1/31/2025,55:22.6,24.19,97.828,27.507,0,23.65,21.94,21.5,None
1/31/2025,55:22.8,24.19,97.828,27.507,0,23.65,21.95,21.48,None
1/31/2025,55:23.1,24.19,97.828,27.507,0,23.65,21.95,21.48,None
1/31/2025,55:23.4,24.2,97.829,27.502,0,23.665,21.95,21.48,None
1/31/2025,55:23.6,24.2,97.829,27.502,0,23.665,21.93,21.46,None
1/31/2025,55:23.8,24.2,97.829,27.502,0,23.665,21.93,21.46,None
1/31/2025,55:24.1,24.2,97.834,27.502,0,23.67,21.98,21.46,None
1/31/2025,55:24.4,24.2,97.834,27.502,0,23.67,21.98,21.42,None
1/31/2025,55:24.6,24.2,97.834,27.502,0,23.67,21.98,21.42,None
1/31/2025,55:24.8,24.2,97.833,27.507,0,23.59,21.98,21.42,None
1/31/2025,55:25.1,24.2,97.833,27.507,0,23.59,21.98,21.48,None
1/31/2025,55:25.4,24.2,97.834,27.491,0,23.665,21.98,21.48,None
1/31/2025,55:25.6,24.2,97.834,27.491,0,23.665,21.87,21.48,None
1/31/2025,55:25.8,24.2,97.834,27.491,0,23.665,21.87,21.5,None
1/31/2025,55:26.1,24.2,97.834,27.496,0,23.715,21.87,21.5,None
1/31/2025,55:26.3,24.2,97.834,27.496,0,23.715,21.95,21.5,None
1/31/2025,55:26.6,24.2,97.834,27.496,0,23.715,21.95,21.38,None
1/31/2025,55:26.8,24.2,97.833,27.513,0,23.635,21.95,21.38,None
1/31/2025,55:27.1,24.2,97.833,27.513,0,23.635,21.95,21.44,None
1/31/2025,55:27.4,24.2,97.833,27.513,0,23.635,21.95,21.44,None
1/31/2025,55:27.6,24.2,97.83,27.507,0,23.69,21.95,21.44,None
1/31/2025,55:27.9,24.2,97.83,27.507,0,23.69,21.91,21.48,None
1/31/2025,55:28.1,24.2,97.83,27.507,0,23.69,21.91,21.48,None
1/31/2025,55:28.4,24.2,97.828,27.508,0,23.675,21.91,21.48,None
1/31/2025,55:28.6,24.2,97.828,27.508,0,23.675,21.94,21.44,None
1/31/2025,55:28.9,24.2,97.828,27.508,0,23.675,21.94,21.44,None
1/31/2025,55:29.1,24.2,97.829,27.497,0,23.67,21.94,21.44,None
1/31/2025,55:29.4,24.2,97.829,27.497,0,23.67,21.94,21.46,None
1/31/2025,55:29.6,24.2,97.83,27.491,0,23.685,21.94,21.46,None
1/31/2025,55:29.9,24.2,97.83,27.491,0,23.685,21.93,21.46,None
1/31/2025,55:30.1,24.2,97.83,27.491,0,23.685,21.93,21.46,None
1/31/2025,55:30.4,24.2,97.829,27.507,0,23.665,21.93,21.46,None
1/31/2025,55:30.6,24.2,97.829,27.507,0,23.665,21.93,21.46,None
1/31/2025,55:30.9,24.2,97.829,27.507,0,23.665,21.93,21.48,None
1/31/2025,55:31.2,24.2,97.828,27.513,0,23.675,21.93,21.48,None
1/31/2025,55:31.4,24.2,97.828,27.513,0,23.675,21.94,21.45,None
1/31/2025,55:31.7,24.2,97.828,27.513,0,23.675,21.94,21.45,None
1/31/2025,55:31.9,24.2,97.827,27.497,0,23.68,21.94,21.45,None
1/31/2025,55:32.2,24.2,97.827,27.497,0,23.68,22,21.48,None
1/31/2025,55:32.4,24.2,97.827,27.497,0,23.68,22,21.48,None
1/31/2025,55:32.7,24.2,97.827,27.518,0,23.715,22,21.48,None
1/31/2025,55:32.9,24.2,97.827,27.518,0,23.715,21.93,21.43,None
1/31/2025,55:33.2,24.2,97.827,27.518,0,23.715,21.93,21.43,None
1/31/2025,55:33.4,24.2,97.826,27.513,0,23.615,21.95,21.43,None
1/31/2025,55:33.7,24.2,97.826,27.513,0,23.615,21.95,21.43,None
1/31/2025,55:33.9,24.2,97.826,27.513,0,23.615,21.95,21.43,None
1/31/2025,55:34.2,24.2,97.827,27.524,0,23.595,21.96,21.43,None
1/31/2025,55:34.4,24.2,97.827,27.524,0,23.595,21.96,21.48,None
1/31/2025,55:34.7,24.21,97.828,27.508,0,23.725,21.96,21.48,None
1/31/2025,55:34.9,24.21,97.828,27.508,0,23.725,21.93,21.48,None
1/31/2025,55:35.2,24.21,97.828,27.508,0,23.725,21.93,21.48,None
1/31/2025,55:35.4,24.2,97.828,27.508,0,23.66,21.93,21.48,None
1/31/2025,55:35.7,24.2,97.828,27.508,0,23.66,21.94,21.48,None
1/31/2025,55:35.9,24.2,97.828,27.508,0,23.66,21.94,21.48,None
1/31/2025,55:36.2,24.2,97.83,27.513,0,23.655,21.94,21.48,None
1/31/2025,55:36.5,24.2,97.83,27.513,0,23.655,21.98,21.48,None
1/31/2025,55:36.7,24.2,97.83,27.513,0,23.655,21.98,21.5,None
1/31/2025,55:36.9,24.2,97.831,27.502,0,23.625,21.98,21.5,None
1/31/2025,55:37.2,24.2,97.831,27.502,0,23.625,21.98,21.46,None
1/31/2025,55:37.5,24.2,97.831,27.502,0,23.625,21.98,21.46,None
1/31/2025,55:37.7,24.2,97.831,27.524,0,23.635,21.96,21.46,None
1/31/2025,55:38.0,24.2,97.831,27.524,0,23.635,21.96,21.44,None
1/31/2025,55:38.2,24.2,97.831,27.524,0,23.635,21.96,21.44,None
1/31/2025,55:38.5,24.2,97.83,27.524,0,23.685,21.85,21.44,None
1/31/2025,55:38.7,24.2,97.83,27.524,0,23.685,21.85,21.48,None
1/31/2025,55:39.0,24.2,97.83,27.524,0,23.685,21.85,21.48,None
1/31/2025,55:39.2,24.2,97.83,27.529,0,23.655,21.91,21.48,None
1/31/2025,55:39.5,24.2,97.83,27.529,0,23.655,21.91,21.5,None
1/31/2025,55:39.7,24.2,97.829,27.54,0,23.63,21.91,21.5,None
1/31/2025,55:40.0,24.2,97.829,27.54,0,23.63,21.84,21.5,None
1/31/2025,55:40.2,24.2,97.829,27.54,0,23.63,21.84,21.39,None
1/31/2025,55:40.5,24.2,97.828,27.54,0,23.64,21.84,21.39,None
1/31/2025,55:40.8,24.2,97.828,27.54,0,23.64,21.98,21.39,None
1/31/2025,55:41.0,24.2,97.828,27.54,0,23.64,21.98,21.5,None
1/31/2025,55:41.2,24.2,97.825,27.535,0,23.615,21.98,21.5,None
1/31/2025,55:41.5,24.2,97.825,27.535,0,23.615,21.89,21.46,None
1/31/2025,55:41.7,24.2,97.825,27.535,0,23.615,21.89,21.46,None
1/31/2025,55:42.0,24.2,97.827,27.556,0,23.66,21.89,21.46,None
1/31/2025,55:42.3,24.2,97.827,27.556,0,23.66,21.98,21.52,None
1/31/2025,55:42.5,24.2,97.827,27.556,0,23.66,21.98,21.52,None
1/31/2025,55:42.8,24.2,97.826,27.535,0,23.6,21.93,21.52,None
1/31/2025,55:43.0,24.2,97.826,27.535,0,23.6,21.93,21.44,None
1/31/2025,55:43.3,24.2,97.826,27.535,0,23.6,21.93,21.44,None
1/31/2025,55:43.5,24.21,97.828,27.54,0,23.64,21.94,21.44,None
1/31/2025,55:43.8,24.21,97.828,27.54,0,23.64,21.94,21.44,None
1/31/2025,55:44.0,24.2,97.825,27.54,0,23.665,21.94,21.44,None
1/31/2025,55:44.3,24.2,97.825,27.54,0,23.665,21.95,21.44,None
1/31/2025,55:44.5,24.2,97.825,27.54,0,23.665,21.95,21.46,None
1/31/2025,55:44.8,24.2,97.826,27.546,0,23.63,21.95,21.46,None
1/31/2025,55:45.0,24.2,97.826,27.546,0,23.63,21.88,21.46,None
1/31/2025,55:45.3,24.2,97.826,27.546,0,23.63,21.88,21.48,None
1/31/2025,55:45.6,24.2,97.827,27.557,0,23.68,21.88,21.48,None
1/31/2025,55:45.8,24.2,97.827,27.557,0,23.68,21.96,21.5,None
1/31/2025,55:46.1,24.2,97.827,27.557,0,23.68,21.96,21.5,None
1/31/2025,55:46.3,24.2,97.825,27.562,0,23.69,21.96,21.5,None
1/31/2025,55:46.6,24.2,97.825,27.562,0,23.69,21.91,21.48,None
1/31/2025,55:46.8,24.2,97.825,27.562,0,23.69,21.91,21.48,None
1/31/2025,55:47.1,24.21,97.828,27.567,0,23.63,21.98,21.48,None
1/31/2025,55:47.3,24.21,97.828,27.567,0,23.63,21.98,21.48,None
1/31/2025,55:47.6,24.21,97.828,27.567,0,23.63,21.98,21.48,None
1/31/2025,55:47.8,24.21,97.828,27.567,0,23.67,21.98,21.48,None
1/31/2025,55:48.1,24.21,97.828,27.567,0,23.67,21.98,21.48,None
1/31/2025,55:48.3,24.2,97.828,27.567,0,23.67,21.98,21.48,None
1/31/2025,55:48.6,24.2,97.828,27.567,0,23.64,21.83,21.48,None
1/31/2025,55:48.8,24.2,97.828,27.567,0,23.64,21.83,21.5,None
1/31/2025,55:49.1,24.2,97.827,27.562,0,23.66,21.83,21.5,None
1/31/2025,55:49.3,24.2,97.827,27.562,0,23.66,21.93,21.5,None
1/31/2025,55:49.6,24.2,97.827,27.562,0,23.66,21.93,21.5,None
1/31/2025,55:49.8,24.2,97.828,27.562,0,23.65,21.93,21.5,None
1/31/2025,55:50.1,24.2,97.828,27.562,0,23.65,21.82,21.5,None
1/31/2025,55:50.3,24.2,97.828,27.562,0,23.65,21.82,21.44,None
1/31/2025,55:50.6,24.2,97.83,27.583,0,23.67,21.82,21.44,None
1/31/2025,55:50.9,24.2,97.83,27.583,0,23.67,21.88,21.52,None
1/31/2025,55:51.1,24.2,97.83,27.583,0,23.67,21.88,21.52,None
1/31/2025,55:51.4,24.2,97.83,27.588,0,23.65,21.88,21.52,None
1/31/2025,55:51.6,24.2,97.83,27.588,0,23.65,21.82,21.46,None
1/31/2025,55:51.9,24.2,97.83,27.588,0,23.65,21.82,21.46,None
1/31/2025,55:52.1,24.2,97.831,27.578,0,23.56,21.95,21.46,None
1/31/2025,55:52.4,24.2,97.831,27.578,0,23.56,21.95,21.46,None
1/31/2025,55:52.6,24.2,97.831,27.578,0,23.56,21.95,21.46,None
1/31/2025,55:52.9,24.2,97.829,27.589,0,23.695,21.89,21.46,None
1/31/2025,55:53.1,24.2,97.829,27.589,0,23.695,21.89,21.52,None
1/31/2025,55:53.4,24.2,97.829,27.589,0,23.635,21.89,21.52,None
1/31/2025,55:53.7,24.2,97.829,27.589,0,23.635,21.98,21.52,None
1/31/2025,55:53.9,24.2,97.829,27.589,0,23.635,21.98,21.5,None
1/31/2025,55:54.2,24.2,97.829,27.599,0,23.7,21.98,21.5,None
1/31/2025,55:54.4,24.2,97.829,27.599,0,23.7,21.96,21.5,None
1/31/2025,55:54.7,24.2,97.829,27.599,0,23.7,21.96,21.48,None
1/31/2025,55:54.9,24.2,97.829,27.594,0,23.69,21.96,21.48,None
1/31/2025,55:55.2,24.2,97.829,27.594,0,23.69,21.91,21.45,None
1/31/2025,55:55.4,24.2,97.829,27.594,0,23.69,21.91,21.45,None
1/31/2025,55:55.7,24.2,97.83,27.578,0,23.695,21.91,21.45,None
1/31/2025,55:55.9,24.2,97.83,27.578,0,23.695,21.94,21.41,None
1/31/2025,55:56.2,24.2,97.83,27.578,0,23.695,21.94,21.41,None
1/31/2025,55:56.4,24.2,97.831,27.594,0,23.69,21.91,21.41,None
1/31/2025,55:56.7,24.2,97.831,27.594,0,23.69,21.91,21.57,None
1/31/2025,55:56.9,24.2,97.831,27.594,0,23.69,21.91,21.57,None
1/31/2025,55:57.2,24.2,97.829,27.6,0,23.65,21.94,21.57,None
1/31/2025,55:57.4,24.2,97.829,27.6,0,23.65,21.94,21.44,None
1/31/2025,55:57.7,24.2,97.828,27.594,0,23.66,21.94,21.44,None
1/31/2025,55:57.9,24.2,97.828,27.594,0,23.66,21.95,21.44,None
1/31/2025,55:58.2,24.2,97.828,27.594,0,23.66,21.95,21.48,None
1/31/2025,55:58.5,24.2,97.828,27.605,0,23.62,21.95,21.48,None
1/31/2025,55:58.7,24.2,97.828,27.605,0,23.62,21.88,21.48,None
1/31/2025,55:59.0,24.2,97.828,27.605,0,23.62,21.88,21.5,None
1/31/2025,55:59.2,24.2,97.83,27.605,0,23.605,21.88,21.5,None
1/31/2025,55:59.5,24.2,97.83,27.605,0,23.605,22.02,21.5,None
1/31/2025,55:59.7,24.2,97.83,27.605,0,23.605,22.02,21.5,None
1/31/2025,56:00.0,24.2,97.832,27.594,0,23.65,22.02,21.5,None
1/31/2025,56:00.2,24.2,97.832,27.594,0,23.65,21.93,21.45,None
1/31/2025,56:00.5,24.2,97.832,27.594,0,23.65,21.93,21.45,None
1/31/2025,56:00.7,24.2,97.831,27.594,0,23.64,21.91,21.45,None
1/31/2025,56:01.0,24.2,97.831,27.594,0,23.64,21.91,21.44,None
1/31/2025,56:01.2,24.2,97.831,27.594,0,23.64,21.91,21.44,None
1/31/2025,56:01.5,24.2,97.83,27.621,0,23.65,21.89,21.44,None
1/31/2025,56:01.7,24.2,97.83,27.621,0,23.65,21.89,21.52,None
1/31/2025,56:02.0,24.2,97.83,27.621,0,23.65,21.89,21.52,None
1/31/2025,56:02.2,24.2,97.83,27.594,0,23.635,21.89,21.52,None
1/31/2025,56:02.5,24.2,97.83,27.594,0,23.635,21.89,21.57,None
1/31/2025,56:02.7,24.2,97.829,27.605,0,23.61,21.89,21.57,None
1/31/2025,56:03.0,24.2,97.829,27.605,0,23.61,21.89,21.57,None
1/31/2025,56:03.2,24.2,97.829,27.605,0,23.61,21.89,21.48,None
1/31/2025,56:03.5,24.2,97.827,27.6,0,23.65,21.89,21.48,None
1/31/2025,56:03.7,24.2,97.827,27.6,0,23.65,21.88,21.48,None
1/31/2025,56:04.0,24.2,97.827,27.6,0,23.65,21.88,21.48,None
1/31/2025,56:04.3,24.2,97.83,27.605,0,23.63,21.88,21.48,None
1/31/2025,56:04.5,24.2,97.83,27.605,0,23.63,21.89,21.46,None
1/31/2025,56:04.7,24.2,97.83,27.605,0,23.63,21.89,21.46,None
1/31/2025,56:05.0,24.2,97.83,27.611,0,23.675,21.89,21.46,None
1/31/2025,56:05.3,24.2,97.83,27.611,0,23.675,21.91,21.45,None
1/31/2025,56:05.5,24.2,97.83,27.611,0,23.675,21.91,21.45,None
1/31/2025,56:05.7,24.21,97.828,27.622,0,23.675,21.91,21.45,None
1/31/2025,56:06.0,24.21,97.828,27.622,0,23.675,21.95,21.54,None
1/31/2025,56:06.2,24.21,97.828,27.622,0,23.675,21.95,21.54,None
1/31/2025,56:06.5,24.21,97.828,27.606,0,23.675,21.93,21.54,None
1/31/2025,56:06.8,24.21,97.828,27.606,0,23.675,21.93,21.45,None
1/31/2025,56:07.0,24.21,97.828,27.606,0,23.675,21.93,21.45,None
1/31/2025,56:07.3,24.21,97.828,27.616,0,23.71,21.89,21.45,None
1/31/2025,56:07.5,24.21,97.828,27.616,0,23.71,21.89,21.44,None
1/31/2025,56:07.8,24.21,97.829,27.633,0,23.665,21.89,21.44,None
1/31/2025,56:08.0,24.21,97.829,27.633,0,23.665,21.85,21.44,None
1/31/2025,56:08.3,24.21,97.829,27.633,0,23.665,21.85,21.57,None
1/31/2025,56:08.5,24.21,97.828,27.617,0,23.67,21.85,21.57,None
1/31/2025,56:08.8,24.21,97.828,27.617,0,23.67,21.91,21.48,None
1/31/2025,56:09.1,24.21,97.828,27.617,0,23.67,21.91,21.48,None
1/31/2025,56:09.3,24.21,97.829,27.627,0,23.57,21.91,21.48,None
1/31/2025,56:09.6,24.21,97.829,27.627,0,23.57,21.98,21.46,None
1/31/2025,56:09.8,24.21,97.829,27.627,0,23.57,21.98,21.46,None
1/31/2025,56:10.1,24.21,97.829,27.633,0,23.655,21.98,21.46,None
1/31/2025,56:10.3,24.21,97.829,27.633,0,23.655,21.95,21.48,None
1/31/2025,56:10.6,24.21,97.829,27.633,0,23.655,21.95,21.48,None
1/31/2025,56:10.8,24.2,97.83,27.627,0,23.625,21.89,21.48,None
1/31/2025,56:11.1,24.2,97.83,27.627,0,23.625,21.89,21.5,None
1/31/2025,56:11.4,24.2,97.831,27.643,0,23.67,21.89,21.5,None
1/31/2025,56:11.6,24.2,97.831,27.643,0,23.67,21.95,21.5,None
1/31/2025,56:11.8,24.2,97.831,27.643,0,23.67,21.95,21.52,None
1/31/2025,56:12.1,24.2,97.829,27.659,0,23.69,21.95,21.52,None
1/31/2025,56:12.4,24.2,97.829,27.659,0,23.69,21.8,21.52,None
1/31/2025,56:12.6,24.2,97.829,27.659,0,23.69,21.8,21.5,None
1/31/2025,56:12.8,24.2,97.829,27.648,0,23.68,21.8,21.5,None
1/31/2025,56:13.1,24.2,97.829,27.648,0,23.68,21.88,21.5,None
1/31/2025,56:13.4,24.2,97.829,27.648,0,23.68,21.88,21.48,None
1/31/2025,56:13.6,24.2,97.83,27.632,0,23.645,21.88,21.48,None
1/31/2025,56:13.8,24.2,97.83,27.632,0,23.645,21.95,21.48,None
1/31/2025,56:14.1,24.2,97.83,27.632,0,23.645,21.95,21.48,None
1/31/2025,56:14.4,24.2,97.829,27.643,0,23.735,21.95,21.48,None
1/31/2025,56:14.6,24.2,97.829,27.643,0,23.735,21.91,21.45,None
1/31/2025,56:14.9,24.2,97.829,27.643,0,23.735,21.91,21.45,None
1/31/2025,56:15.2,24.2,97.83,27.67,0,23.675,21.96,21.45,None
1/31/2025,56:15.4,24.2,97.83,27.67,0,23.675,21.96,21.55,None
1/31/2025,56:15.7,24.2,97.83,27.654,0,23.625,21.96,21.55,None
1/31/2025,56:15.9,24.2,97.83,27.654,0,23.625,21.95,21.55,None
1/31/2025,56:16.2,24.2,97.83,27.654,0,23.625,21.95,21.52,None
1/31/2025,56:16.4,24.2,97.827,27.659,0,23.685,21.95,21.52,None
1/31/2025,56:16.7,24.2,97.827,27.659,0,23.685,21.93,21.52,None
1/31/2025,56:16.9,24.2,97.827,27.659,0,23.685,21.93,21.45,None
1/31/2025,56:17.2,24.2,97.826,27.659,0,23.655,21.93,21.45,None
1/31/2025,56:17.4,24.2,97.826,27.659,0,23.655,21.95,21.42,None
1/31/2025,56:17.7,24.2,97.826,27.659,0,23.655,21.95,21.42,None
1/31/2025,56:18.0,24.2,97.828,27.665,0,23.675,21.95,21.42,None
1/31/2025,56:18.2,24.2,97.828,27.665,0,23.675,21.91,21.56,None
1/31/2025,56:18.5,24.2,97.828,27.665,0,23.675,21.91,21.56,None
1/31/2025,56:18.7,24.2,97.829,27.665,0,23.68,21.94,21.56,None
1/31/2025,56:19.0,24.2,97.829,27.665,0,23.68,21.94,21.48,None
1/31/2025,56:19.2,24.2,97.829,27.665,0,23.68,21.94,21.48,None
1/31/2025,56:19.5,24.2,97.829,27.665,0,23.67,21.91,21.48,None
1/31/2025,56:19.8,24.2,97.829,27.665,0,23.67,21.91,21.5,None
1/31/2025,56:20.0,24.2,97.827,27.665,0,23.72,21.91,21.5,None
1/31/2025,56:20.3,24.2,97.827,27.665,0,23.72,21.91,21.5,None
1/31/2025,56:20.5,24.2,97.827,27.665,0,23.72,21.91,21.48,None
1/31/2025,56:20.8,24.2,97.827,27.659,0,23.71,21.91,21.48,None
1/31/2025,56:21.0,24.2,97.827,27.659,0,23.71,21.91,21.45,None
1/31/2025,56:21.3,24.2,97.827,27.659,0,23.71,21.91,21.45,None
1/31/2025,56:21.5,24.2,97.827,27.648,0,23.63,21.91,21.45,None
1/31/2025,56:21.8,24.2,97.827,27.648,0,23.63,21.91,21.48,None
1/31/2025,56:22.0,24.2,97.827,27.648,0,23.63,21.91,21.48,None
1/31/2025,56:22.3,24.2,97.828,27.659,0,23.645,21.93,21.48,None
1/31/2025,56:22.6,24.2,97.828,27.659,0,23.645,21.93,21.5,None
1/31/2025,56:22.8,24.2,97.828,27.659,0,23.645,21.93,21.5,None
1/31/2025,56:23.1,24.19,97.828,27.675,0,23.635,21.96,21.5,None
1/31/2025,56:23.3,24.19,97.828,27.675,0,23.635,21.96,21.55,None
1/31/2025,56:23.6,24.19,97.827,27.664,0,23.67,21.96,21.55,None
1/31/2025,56:23.9,24.19,97.827,27.664,0,23.67,21.93,21.55,None
1/31/2025,56:24.1,24.19,97.827,27.664,0,23.67,21.93,21.45,None
1/31/2025,56:24.3,24.19,97.829,27.664,0,23.58,21.93,21.45,None
1/31/2025,56:24.6,24.19,97.829,27.664,0,23.58,21.95,21.45,None
1/31/2025,56:24.9,24.19,97.829,27.664,0,23.58,21.95,21.42,None
1/31/2025,56:25.1,24.19,97.829,27.67,0,23.59,21.95,21.42,None
1/31/2025,56:25.4,24.19,97.829,27.67,0,23.59,21.87,21.44,None
1/31/2025,56:25.6,24.19,97.829,27.67,0,23.59,21.87,21.44,None
1/31/2025,56:25.9,24.19,97.829,27.686,0,23.7,21.87,21.44,None
1/31/2025,56:26.1,24.19,97.829,27.686,0,23.7,21.98,21.45,None
1/31/2025,56:26.4,24.19,97.829,27.686,0,23.7,21.98,21.45,None
1/31/2025,56:26.6,24.19,97.829,27.68,0,23.66,21.98,21.45,None
1/31/2025,56:26.9,24.19,97.829,27.68,0,23.66,21.98,21.45,None
1/31/2025,56:27.1,24.19,97.829,27.68,0,23.66,21.98,21.45,None
1/31/2025,56:27.4,24.19,97.83,27.675,0,23.685,21.98,21.45,None
1/31/2025,56:27.6,24.19,97.83,27.675,0,23.685,21.98,21.45,None
1/31/2025,56:27.9,24.19,97.83,27.675,0,23.685,21.98,21.45,None
1/31/2025,56:28.2,24.19,97.83,27.697,0,23.64,21.93,21.45,None
1/31/2025,56:28.4,24.19,97.83,27.697,0,23.64,21.93,21.48,None
1/31/2025,56:28.6,24.2,97.831,27.697,0,23.69,21.93,21.48,None
1/31/2025,56:28.9,24.2,97.831,27.697,0,23.69,21.84,21.48,None
1/31/2025,56:29.1,24.2,97.831,27.697,0,23.69,21.84,21.52,None
1/31/2025,56:29.4,24.2,97.831,27.686,0,23.635,21.84,21.52,None
1/31/2025,56:29.6,24.2,97.831,27.686,0,23.635,21.96,21.52,None
1/31/2025,56:29.9,24.2,97.831,27.686,0,23.635,21.96,21.46,None
1/31/2025,56:30.1,24.2,97.831,27.686,0,23.66,21.96,21.46,None
1/31/2025,56:30.4,24.2,97.831,27.686,0,23.66,21.94,21.5,None
1/31/2025,56:30.6,24.2,97.831,27.686,0,23.66,21.94,21.5,None
1/31/2025,56:30.9,24.2,97.836,27.686,0,23.67,21.94,21.5,None
1/31/2025,56:31.1,24.2,97.836,27.686,0,23.67,21.96,21.44,None
1/31/2025,56:31.4,24.2,97.836,27.686,0,23.67,21.96,21.44,None
1/31/2025,56:31.6,24.19,97.83,27.675,0,23.605,21.96,21.44,None
1/31/2025,56:31.9,24.19,97.83,27.675,0,23.605,21.96,21.52,None
1/31/2025,56:32.1,24.19,97.83,27.675,0,23.605,21.96,21.52,None
1/31/2025,56:32.4,24.19,97.829,27.669,0,23.62,21.91,21.52,None
1/31/2025,56:32.7,24.19,97.829,27.669,0,23.62,21.91,21.5,None
1/31/2025,56:32.9,24.19,97.83,27.669,0,23.615,21.91,21.5,None
1/31/2025,56:33.2,24.19,97.83,27.669,0,23.615,21.89,21.5,None
1/31/2025,56:33.4,24.19,97.83,27.669,0,23.615,21.89,21.37,None
1/31/2025,56:33.7,24.19,97.831,27.696,0,23.715,21.89,21.37,None
1/31/2025,56:33.9,24.19,97.831,27.696,0,23.715,21.95,21.37,None
1/31/2025,56:34.2,24.19,97.831,27.696,0,23.715,21.95,21.44,None
1/31/2025,56:34.4,24.18,97.83,27.707,0,23.58,21.95,21.44,None
1/31/2025,56:34.7,24.18,97.83,27.707,0,23.58,21.91,21.46,None
1/31/2025,56:34.9,24.18,97.83,27.707,0,23.58,21.91,21.46,None
1/31/2025,56:35.2,24.18,97.829,27.712,0,23.65,21.91,21.46,None
1/31/2025,56:35.4,24.18,97.829,27.712,0,23.65,21.96,21.44,None
1/31/2025,56:35.7,24.18,97.829,27.712,0,23.65,21.96,21.44,None
1/31/2025,56:35.9,24.18,97.828,27.712,0,23.62,21.96,21.44,None
1/31/2025,56:36.2,24.18,97.828,27.712,0,23.62,21.8,21.48,None
1/31/2025,56:36.5,24.18,97.828,27.712,0,23.62,21.8,21.48,None
1/31/2025,56:36.7,24.18,97.828,27.712,0,23.655,21.98,21.48,None
1/31/2025,56:37.0,24.18,97.828,27.712,0,23.655,21.98,21.46,None
1/31/2025,56:37.2,24.18,97.828,27.712,0,23.655,21.98,21.46,None
1/31/2025,56:37.5,24.18,97.827,27.701,0,23.64,21.78,21.46,None
1/31/2025,56:37.7,24.18,97.827,27.701,0,23.64,21.78,21.5,None
1/31/2025,56:38.0,24.18,97.829,27.734,0,23.635,21.78,21.5,None
1/31/2025,56:38.2,24.18,97.829,27.734,0,23.635,21.89,21.5,None
1/31/2025,56:38.5,24.18,97.829,27.734,0,23.635,21.89,21.46,None
1/31/2025,56:38.7,24.18,97.828,27.728,0,23.65,21.89,21.46,None
1/31/2025,56:39.0,24.18,97.828,27.728,0,23.65,21.84,21.46,None
1/31/2025,56:39.2,24.18,97.828,27.728,0,23.65,21.84,21.52,None
1/31/2025,56:39.5,24.18,97.828,27.723,0,23.66,21.84,21.52,None
1/31/2025,56:39.7,24.18,97.828,27.723,0,23.66,21.94,21.44,None
1/31/2025,56:40.0,24.18,97.828,27.723,0,23.66,21.94,21.44,None
1/31/2025,56:40.2,24.18,97.828,27.734,0,23.715,21.94,21.44,None
1/31/2025,56:40.5,24.18,97.828,27.734,0,23.715,21.89,21.44,None
1/31/2025,56:40.7,24.18,97.828,27.734,0,23.715,21.89,21.44,None
1/31/2025,56:41.0,24.18,97.83,27.728,0,23.6,21.89,21.44,None
1/31/2025,56:41.3,24.18,97.83,27.728,0,23.6,21.95,21.55,None
1/31/2025,56:41.5,24.18,97.83,27.728,0,23.6,21.95,21.55,None
1/31/2025,56:41.8,24.18,97.83,27.728,0,23.67,21.91,21.55,None
1/31/2025,56:42.0,24.18,97.83,27.728,0,23.67,21.91,21.45,None
1/31/2025,56:42.3,24.18,97.829,27.75,0,23.625,21.91,21.45,None
1/31/2025,56:42.5,24.18,97.829,27.75,0,23.625,21.94,21.45,None
1/31/2025,56:42.8,24.18,97.829,27.75,0,23.625,21.94,21.55,None
1/31/2025,56:43.0,24.18,97.828,27.739,0,23.67,21.94,21.55,None
1/31/2025,56:43.3,24.18,97.828,27.739,0,23.67,21.91,21.55,None
1/31/2025,56:43.5,24.18,97.828,27.739,0,23.67,21.91,21.54,None
1/31/2025,56:43.8,24.19,97.828,27.761,0,23.675,21.91,21.54,None
1/31/2025,56:44.0,24.19,97.828,27.761,0,23.675,21.98,21.41,None
1/31/2025,56:44.3,24.19,97.828,27.761,0,23.675,21.98,21.41,None
1/31/2025,56:44.5,24.19,97.827,27.745,0,23.685,21.98,21.41,None
1/31/2025,56:44.8,24.19,97.827,27.745,0,23.685,21.91,21.52,None
1/31/2025,56:45.0,24.19,97.827,27.745,0,23.685,21.91,21.52,None
1/31/2025,56:45.3,24.19,97.826,27.74,0,23.67,21.94,21.52,None
1/31/2025,56:45.5,24.19,97.826,27.74,0,23.67,21.94,21.46,None
1/31/2025,56:45.8,24.19,97.826,27.74,0,23.67,21.94,21.46,None
1/31/2025,56:46.0,24.19,97.829,27.734,0,23.68,21.88,21.46,None
1/31/2025,56:46.3,24.19,97.829,27.734,0,23.68,21.88,21.54,None
1/31/2025,56:46.5,24.19,97.829,27.734,0,23.68,21.88,21.54,None
1/31/2025,56:46.8,24.19,97.83,27.729,0,23.705,21.91,21.54,None
